Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"GPP","Emissions from pre and post agricultural production","528","Netherlands (Kingdom of the)","7225","Emissions (CH4)","6989","Industrial Wastewater","1993","1993","kt","74.696523","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","528","Netherlands (Kingdom of the)","7225","Emissions (CH4)","6989","Industrial Wastewater","1994","1994","kt","74.493024","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","528","Netherlands (Kingdom of the)","7225","Emissions (CH4)","6989","Industrial Wastewater","1995","1995","kt","66.885262","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","528","Netherlands (Kingdom of the)","7225","Emissions (CH4)","6989","Industrial Wastewater","1996","1996","kt","8.198606","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","528","Netherlands (Kingdom of the)","7225","Emissions (CH4)","6989","Industrial Wastewater","1997","1997","kt","9.320334","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","528","Netherlands (Kingdom of the)","7225","Emissions (CH4)","6989","Industrial Wastewater","1998","1998","kt","8.618165","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","528","Netherlands (Kingdom of the)","7225","Emissions (CH4)","6989","Industrial Wastewater","1999","1999","kt","9.37409","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","528","Netherlands (Kingdom of the)","7225","Emissions (CH4)","6989","Industrial Wastewater","2000","2000","kt","18.991157","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","528","Netherlands (Kingdom of the)","7225","Emissions (CH4)","6989","Industrial Wastewater","2001","2001","kt","8.911538","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","528","Netherlands (Kingdom of the)","7225","Emissions (CH4)","6989","Industrial Wastewater","2002","2002","kt","17.459078","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","528","Netherlands (Kingdom of the)","7225","Emissions (CH4)","6989","Industrial Wastewater","2003","2003","kt","14.7145","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","528","Netherlands (Kingdom of the)","7225","Emissions (CH4)","6989","Industrial Wastewater","2004","2004","kt","15.384419","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","528","Netherlands (Kingdom of the)","7225","Emissions (CH4)","6989","Industrial Wastewater","2005","2005","kt","15.541533","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","528","Netherlands (Kingdom of the)","7225","Emissions (CH4)","6989","Industrial Wastewater","2006","2006","kt","6.787345","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","528","Netherlands (Kingdom of the)","7225","Emissions (CH4)","6989","Industrial Wastewater","2007","2007","kt","15.237909","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","528","Netherlands (Kingdom of the)","7225","Emissions (CH4)","6989","Industrial Wastewater","2008","2008","kt","14.221144","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","528","Netherlands (Kingdom of the)","7225","Emissions (CH4)","6989","Industrial Wastewater","2009","2009","kt","14.271717","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","528","Netherlands (Kingdom of the)","7225","Emissions (CH4)","6989","Industrial Wastewater","2010","2010","kt","14.551011","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","528","Netherlands (Kingdom of the)","7225","Emissions (CH4)","6989","Industrial Wastewater","2011","2011","kt","10.600874","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","528","Netherlands (Kingdom of the)","7225","Emissions (CH4)","6989","Industrial Wastewater","2012","2012","kt","10.158761","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","528","Netherlands (Kingdom of the)","7225","Emissions (CH4)","6989","Industrial Wastewater","2013","2013","kt","10.173048","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","528","Netherlands (Kingdom of the)","7225","Emissions (CH4)","6989","Industrial Wastewater","2014","2014","kt","10.84985","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","528","Netherlands (Kingdom of the)","7225","Emissions (CH4)","6989","Industrial Wastewater","2015","2015","kt","8.25836","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","528","Netherlands (Kingdom of the)","7225","Emissions (CH4)","6989","Industrial Wastewater","2016","2016","kt","8.766946","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","528","Netherlands (Kingdom of the)","7225","Emissions (CH4)","6989","Industrial Wastewater","2017","2017","kt","8.766946","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","528","Netherlands (Kingdom of the)","7225","Emissions (CH4)","6989","Industrial Wastewater","2018","2018","kt","8.766946","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","528","Netherlands (Kingdom of the)","7225","Emissions (CH4)","6989","Industrial Wastewater","2019","2019","kt","8.766946","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","528","Netherlands (Kingdom of the)","7225","Emissions (CH4)","6989","Industrial Wastewater","2020","2020","kt","8.766946","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","528","Netherlands (Kingdom of the)","7225","Emissions (CH4)","6989","Industrial Wastewater","2021","2021","kt","8.766946","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","528","Netherlands (Kingdom of the)","7230","Emissions (N2O)","6989","Industrial Wastewater","1990","1990","kt","0.193619","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","528","Netherlands (Kingdom of the)","7230","Emissions (N2O)","6989","Industrial Wastewater","1991","1991","kt","0.193592","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","528","Netherlands (Kingdom of the)","7230","Emissions (N2O)","6989","Industrial Wastewater","1992","1992","kt","0.193718","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","528","Netherlands (Kingdom of the)","7230","Emissions (N2O)","6989","Industrial Wastewater","1993","1993","kt","0.197063","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","528","Netherlands (Kingdom of the)","7230","Emissions (N2O)","6989","Industrial Wastewater","1994","1994","kt","0.196587","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","528","Netherlands (Kingdom of the)","7230","Emissions (N2O)","6989","Industrial Wastewater","1995","1995","kt","0.117738","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","528","Netherlands (Kingdom of the)","7230","Emissions (N2O)","6989","Industrial Wastewater","1996","1996","kt","0.117533","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","528","Netherlands (Kingdom of the)","7230","Emissions (N2O)","6989","Industrial Wastewater","1997","1997","kt","0.135107","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","528","Netherlands (Kingdom of the)","7230","Emissions (N2O)","6989","Industrial Wastewater","1998","1998","kt","0.131167","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","528","Netherlands (Kingdom of the)","7230","Emissions (N2O)","6989","Industrial Wastewater","1999","1999","kt","0.12977","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","528","Netherlands (Kingdom of the)","7230","Emissions (N2O)","6989","Industrial Wastewater","2000","2000","kt","0.211848","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","528","Netherlands (Kingdom of the)","7230","Emissions (N2O)","6989","Industrial Wastewater","2001","2001","kt","0.128765","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","528","Netherlands (Kingdom of the)","7230","Emissions (N2O)","6989","Industrial Wastewater","2002","2002","kt","0.196825","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","528","Netherlands (Kingdom of the)","7230","Emissions (N2O)","6989","Industrial Wastewater","2003","2003","kt","0.186219","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","528","Netherlands (Kingdom of the)","7230","Emissions (N2O)","6989","Industrial Wastewater","2004","2004","kt","0.194771","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","528","Netherlands (Kingdom of the)","7230","Emissions (N2O)","6989","Industrial Wastewater","2005","2005","kt","0.195341","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","528","Netherlands (Kingdom of the)","7230","Emissions (N2O)","6989","Industrial Wastewater","2006","2006","kt","0.121693","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","528","Netherlands (Kingdom of the)","7230","Emissions (N2O)","6989","Industrial Wastewater","2007","2007","kt","0.14156","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","528","Netherlands (Kingdom of the)","7230","Emissions (N2O)","6989","Industrial Wastewater","2008","2008","kt","0.130713","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","528","Netherlands (Kingdom of the)","7230","Emissions (N2O)","6989","Industrial Wastewater","2009","2009","kt","0.13581","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","528","Netherlands (Kingdom of the)","7230","Emissions (N2O)","6989","Industrial Wastewater","2010","2010","kt","0.148264","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","528","Netherlands (Kingdom of the)","7230","Emissions (N2O)","6989","Industrial Wastewater","2011","2011","kt","0.142566","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","528","Netherlands (Kingdom of the)","7230","Emissions (N2O)","6989","Industrial Wastewater","2012","2012","kt","0.144784","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","528","Netherlands (Kingdom of the)","7230","Emissions (N2O)","6989","Industrial Wastewater","2013","2013","kt","0.147383","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","528","Netherlands (Kingdom of the)","7230","Emissions (N2O)","6989","Industrial Wastewater","2014","2014","kt","0.164082","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","528","Netherlands (Kingdom of the)","7230","Emissions (N2O)","6989","Industrial Wastewater","2015","2015","kt","0.160462","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","528","Netherlands (Kingdom of the)","7230","Emissions (N2O)","6989","Industrial Wastewater","2016","2016","kt","0.168863","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","528","Netherlands (Kingdom of the)","7230","Emissions (N2O)","6989","Industrial Wastewater","2017","2017","kt","0.168863","E","Estimated value"
